IsTestSet	OBJECT	SAMPLE	IsHit	spotify_popularity	Artist	Track	Album_Name	Release_Date	ISRC	All_Time_Rank	Track_Score	Spotify_Streams	Spotify_Playlist_Count	Spotify_Playlist_Reach	YouTube_Views	YouTube_Likes	TikTok_Posts	TikTok_Likes	TikTok_Views	YouTube_Playlist_Reach	Apple_Music_Playlist_Count	AirPlay_Spins	SiriusXM_Spins	Deezer_Playlist_Count	Deezer_Playlist_Reach	Amazon_Playlist_Count	Pandora_Streams	Pandora_Track_Stations	Soundcloud_Streams	Shazam_Counts	TIDAL_Popularity	Explicit_Track	region	market_size	q_popularity	q_streams	q_track_score
False	obj1977	train	0	51	V. Popov	Burning Atlas 2025	Origin Arc	10.08.2025	MV202503350	544	115,3	3,510,373	34,740	71,842,198	432,686	11,445	950,206	43,010	111,644	653,813	226	259,453	43663	102	6,917,661	30	16,319,590	90,875	6,506,304	4,028,445	86	0	Latin America	large	1	1	4
False	obj1978	train	0	43	A. Volkov	Kinetic Prayer 2025 4	Prime Story	01.01.2025	MV202503351	4518	46,6	10,054,035	162,020	15,088,895	6,361,631	250,878	1,169,915	2,111,849	3,410,276	6,647,775	339	204,486	85828	120	2,984,804	134	21,177,220	18,514	5,819,103	1,876,344	64	1	Americas	large	1	3	1
False	obj1979	train	0	73	I. Hassan	Midnight Cartel	Open Sky	25.04.2025	MV202503353	4337	72	2,130,866	857	18,514,024	1,333,430	55,212	718,246	55,655	112,814	3,308,034	214	372,289	63896	262	2,558,005	173	40,084,042	82,910	26,436,833	3,891,326	66	0	Americas	large	3	0	2
False	obj1980	train	0	84	P. Singh	Silver Transit 2025	New Dawn	04.05.2025	MV202503354	759	34,1	4,663,239	198,320	20,443,223	1,292,505	46,265	883,111	118,061	391,394	6,178,690	410	166,127	58861	13	613,248	17	31,202,269	16,955	29,818,167	2,699,478	34	1	Latin America	small	4	2	0
False	obj1981	train	0	46	F. Nguyen	Lunar Cartography 2025	Dark Matter	29.12.2025	MV202503355	202	53,1	29,078,082	117,222	46,762,692	9,872,650	211,375	83,834	8,223,090	14,381,639	19,612,085	475	413,436	18045	16	4,205,499	72	42,358,373	19,976	25,949,057	2,711,739	61	1	Asia-Pacific	large	1	4	1
False	obj1982	train	0	47	P. Singh	Iron Garden 2025	New Dawn	03.09.2025	MV202503356	4108	35,1	6,374,727	104,913	17,024,750	529,264	13,003	1,634,271	1,515,027	4,682,943	7,022,213	14	241,289	35585	227	8,920,511	63	28,251,009	5,673	10,611,997	2,893,549	50	0	Latin America	small	1	2	0
False	obj1983	train	0	72	J. Martinez	Last Signal 2025	New Dawn	21.09.2025	MV202503367	3621	17,1	2,472,354	150,247	34,341,690	686,579	9,299	1,973,775	331,082	913,758	2,423,261	466	97,575	63366	196	2,528,552	92	268,192	12,352	9,153,184	1,860,689	68	0	Europe	large	3	1	0
False	obj1984	train	0	92	I. Hassan	Quantum Rain	Legacy Cycle	05.08.2025	MV202503369	3287	80,4	4,265,145	41,071	57,947,799	535,572	24,819	1,301,468	132,545	490,583	4,059,074	479	158,275	63203	268	1,907,105	59	39,000,021	38,404	23,303,626	4,070,756	91	0	Americas	large	4	2	3
False	obj1985	train	0	82	C. Wright	Final Orbit 2025	Prime Story	30.04.2025	MV202503371	1340	45,2	59,441,538	199,800	33,245,476	14,147,377	574,408	1,806,620	14,613,584	57,000,480	18,865,091	395	158,286	1132	139	1,657,344	121	14,246,028	23,523	4,483,599	109,656	98	0	Europe	small	4	4	1
False	obj1986	train	0	58	H. Andersson	Thunder Archive	Chronicles Saga	13.04.2025	MV202503373	799	38,8	7,473,782	162,986	61,433,167	2,440,621	106,600	1,584,826	1,714,637	4,069,402	11,154,398	136	370,243	5638	137	1,304,893	124	36,700,790	82,945	19,267,902	3,889,557	76	0	Asia-Pacific	large	2	3	1
False	obj1987	train	0	68	J. Martinez	Blue Static 2025	Prime Story	25.06.2025	MV202503375	2329	37,9	4,631,630	60,791	36,824,060	1,161,181	50,198	1,012,676	805,333	2,896,719	288,345	420	35,029	95733	216	8,996,362	36	1,106,199	95,262	3,069,850	4,182,577	7	0	Europe	large	2	2	1
False	obj1988	train	0	64	T. Kim	Crystal Fault 2025	New Dawn	09.02.2025	MV202503386	1513	94,1	4,355,846	51,299	46,392,539	1,897,142	23,497	792,846	727,205	2,151,271	1,268,394	383	157,631	36117	131	6,486,541	44	23,746,768	51,542	5,708,494	777,724	84	0	Americas	small	2	2	3
False	obj1989	train	0	41	B. Carter	Nova Protocol	Standalone	10.04.2025	MV202503388	1386	103,6	15,379,413	176,432	38,819,924	9,259,925	140,104	943,373	3,914,507	15,488,756	14,671,981	43	226,357	20025	77	8,475,867	30	16,568,886	85,815	22,426,963	3,018,200	64	0	Asia-Pacific	large	0	4	4
False	obj1990	train	0	54	V. Popov	Nova Protocol 2025	Legacy Cycle	14.09.2025	MV202503392	3640	87,6	2,896,380	195,853	3,749,079	1,596,266	61,692	537,733	379,033	1,403,643	13,589,524	326	129,937	40433	266	7,978,163	86	12,731,298	52,884	7,576,811	2,389,403	27	0	Latin America	large	1	1	3
False	obj1991	train	0	70	B. Carter	City of Glass 2025 3	Origin Arc	25.12.2025	MV202503393	1596	95,9	1,605,890	92,141	19,735,639	1,065,254	35,559	709,226	452,450	1,544,844	13,953,057	424	393,274	55183	197	5,383,209	5	10,399,881	49,704	16,252,236	4,857,572	72	0	Asia-Pacific	large	3	0	3
False	obj1992	train	0	81	S. Patel	Crimson Archive 2025 4	Dark Matter	02.11.2025	MV202503403	4337	103,3	2,050,322	134,896	75,825,965	373,637	11,201	1,630,317	101,624	231,632	4,548,064	37	111,279	9446	244	2,123,429	130	48,678,490	65,606	17,731,216	6,872	91	0	Europe	large	4	0	4
False	obj1993	train	0	48	Y. Tanaka	Paper Kingdom 2025	New Dawn	19.03.2025	MV202503404	544	98,4	22,870,304	22,076	64,387,290	15,952,856	360,827	1,886,785	5,069,925	20,262,244	12,099,747	224	42,085	35950	297	8,736,801	186	12,900,641	44,604	12,579,339	3,090,098	60	0	Asia-Pacific	medium	1	4	3
False	obj1994	train	0	32	B. Carter	Final Orbit 2025	Final Chapter	07.12.2025	MV202503405	3807	85,4	5,111,595	128,784	15,321,025	3,353,778	38,886	935,546	54,239	81,533	17,688,573	188	328,294	1229	195	961,784	57	33,915,214	51,229	4,702,634	4,714,283	15	1	Asia-Pacific	large	0	2	3
False	obj1995	train	0	67	M. Chen	Kinetic Prayer 2025	Open Sky	30.09.2025	MV202503406	472	107,9	3,802,296	131,551	42,523,747	2,655,322	104,525	1,739,869	737,509	1,771,163	7,138,231	274	229,273	28393	259	9,669,133	20	15,584,906	78,722	23,087,118	2,847,136	52	0	Asia-Pacific	large	2	1	4
False	obj1996	train	0	66	P. Singh	Ocean of Stars 2	Prime Story	12.11.2025	MV202503407	3536	38,4	12,937,892	109,401	12,785,235	1,746,065	72,596	1,238,458	228,134	442,127	2,449,452	271	331,417	70528	151	9,662,812	42	33,893,285	50,432	26,168,038	2,422,470	20	1	Latin America	small	2	3	1
False	obj1997	train	0	76	Z. Ali	White Noise	Open Sky	01.06.2025	MV202503408	4515	77,1	4,140,273	156,973	17,432,821	3,175,581	59,255	1,729,383	622,044	1,724,181	2,029,673	386	150,486	83359	33	1,666,649	165	14,051,972	36,214	21,360,612	4,704,671	83	0	Latin America	small	3	2	2
False	obj1998	train	0	76	O. Dubois	Stone Butterfly 2025	New Dawn	28.03.2025	MV202503409	295	47,4	3,058,544	172,354	11,763,601	1,304,672	52,790	1,385,435	95,726	280,942	5,140,979	196	231,012	41664	255	2,052,580	31	12,556,693	91,685	22,143,331	1,884,036	16	0	Latin America	large	3	1	1
False	obj1999	train	0	81	H. Andersson	Arctic Pulse 2025	Universe Zero	15.04.2025	MV202503422	247	110,5	1,742,121	121,099	35,444,772	1,032,073	51,478	1,576,190	82,618	112,430	15,072,521	23	141,932	37005	39	2,658,803	112	39,579,984	88,474	25,715,672	4,002,800	64	0	Asia-Pacific	large	4	0	4
False	obj2000	train	0	62	Z. Ali	Final Orbit 2025 2	Chronicles Saga	03.03.2025	MV202503423	1789	39,4	1,723,651	63,585	46,803,342	1,024,678	40,447	300,733	347,622	554,830	12,659,591	185	172,042	70633	182	7,950,865	152	16,528,206	65,891	20,153,294	1,123,654	18	1	Latin America	small	2	0	1
False	obj2001	train	0	74	E. Brooks	Iron Garden 2025	Legacy Cycle	14.02.2025	MV202503424	270	39,1	42,330,322	7,665	10,848,709	33,839,829	1,590,619	552,650	9,072,523	11,544,916	14,306,072	431	401,001	9322	173	4,758,749	189	26,544,349	29,368	2,385,054	3,006,915	88	0	Americas	small	3	4	1
False	obj2002	train	0	93	N. Fischer	Hollow Crown 2025	Universe Zero	06.12.2025	MV202503425	2132	24,2	22,761,710	57,339	17,885,657	9,332,727	143,131	1,888,184	874,530	1,739,822	10,945,218	329	92,331	7450	163	1,547,526	136	34,277,364	11,440	24,478,702	2,603,828	2	1	Europe	small	4	4	0
False	obj2003	train	0	36	L. Nakamura	Kinetic Prayer 2025	Chronicles Saga	09.01.2025	MV202503426	2672	43,1	10,998,922	110,644	50,100,314	3,840,815	81,765	518,483	3,047,758	5,175,601	19,139,917	142	9,922	79157	91	1,232,768	125	38,035,058	30,981	18,282,860	1,965,723	88	0	Americas	small	0	3	1
False	obj2004	train	0	72	N. Fischer	Feral Harmony 2025	Standalone	19.12.2025	MV202503427	3600	68,7	16,432,081	100,282	24,582,167	1,128,391	19,977	359,378	1,517,868	2,622,032	17,295,017	66	164,494	86560	278	5,252,745	175	40,639,307	99,205	6,529,047	1,574,934	87	0	Europe	small	3	4	2
False	obj2005	train	0	87	L. Nakamura	Ember Valley 2025 4	Final Chapter	24.02.2025	MV202503428	3154	75,8	5,165,265	128,472	57,740,954	705,627	32,873	1,242,164	709,812	2,123,174	800,248	337	420,507	9184	173	181,107	155	38,317,396	73,350	12,395,386	4,190,174	32	1	Americas	small	4	2	2
False	obj2006	train	0	92	I. Hassan	Ocean of Stars 4	Legacy Cycle	05.05.2025	MV202503439	1779	50,4	3,172,352	79,662	23,540,975	2,297,652	114,323	252,792	132,661	483,788	10,160,174	397	487,236	32133	23	2,239,640	143	37,786,175	19,208	23,948,180	2,382,175	23	1	Americas	large	4	1	1
False	obj2007	train	0	74	H. Andersson	Parallel Lines 2025	New Dawn	08.12.2025	MV202503441	345	15,5	7,019,896	41,804	43,860,953	1,411,337	39,632	1,494,397	1,505,925	5,030,108	10,122,623	423	5,891	45983	201	2,569,377	173	23,990,261	17,512	11,940,575	2,335,930	52	0	Asia-Pacific	large	3	2	0
False	obj2008	train	1	82	N. Fischer	Last Signal 2025	Legacy Cycle	19.08.2025	MV202503444	2497	66,4	215,268,832	31,554	78,527,936	135,957,438	3,493,284	825,710	50,168,257	110,709,104	14,745,205	415	330,364	31104	66	1,366,454	76	32,564,744	44,865	22,493,401	3,090,346	37	0	Europe	small	4	4	2
False	obj2009	train	0	75	R. Silva	Final Orbit 2025	Origin Arc	24.11.2025	MV202503445	1110	60,4	16,902,644	22,300	28,103,697	6,636,023	218,813	1,511,424	3,354,519	4,210,675	7,596,371	191	13,516	16241	72	9,478,430	162	43,231,029	26,030	18,276,769	2,610,792	9	0	Latin America	large	3	4	2
False	obj2010	train	0	58	Q. Jensen	Winter Echo 2025	Final Chapter	04.05.2025	MV202503446	3983	72,5	1,332,777	140,730	50,792,140	730,504	29,990	356,717	249,213	327,746	8,245,232	83	39,012	55943	204	934,736	153	3,250,426	12,720	1,949,148	3,579,575	62	0	Americas	medium	2	0	2
False	obj2011	train	0	54	B. Carter	Binary Sunset 2025	Universe Zero	25.12.2025	MV202503457	73	18,8	21,404,141	180,234	1,241,066	9,211,162	414,968	407,483	5,228,462	18,129,516	5,728,973	142	73,664	34588	293	3,709,781	126	18,130,735	10,825	8,725,892	701,488	1	1	Asia-Pacific	large	1	4	0
False	obj2012	train	0	48	O. Dubois	Blue Static 2025	New Dawn	01.05.2025	MV202503458	4179	16,4	5,999,151	135,862	22,790,890	3,574,880	81,550	1,960,097	1,361,216	3,512,907	16,673,947	215	152,389	84166	94	4,122,244	92	21,035,512	35,432	3,031,418	417,059	48	1	Latin America	large	1	2	0
False	obj2013	train	0	58	E. Brooks	Last Signal 2025	Dark Matter	25.06.2025	MV202503459	1104	115	10,060,423	139,279	22,636,521	3,223,326	50,354	330,903	2,017,735	6,437,729	17,956,583	465	10,954	96648	195	9,523,491	90	17,204,416	40,217	20,893,031	2,911,771	59	1	Americas	small	2	3	4
False	obj2014	train	0	80	Y. Tanaka	Silent Protocol 2025 3	Standalone	26.06.2025	MV202503460	4016	50	3,368,391	145,234	16,632,798	349,014	5,956	73,924	80,335	183,970	18,053,479	121	329,820	54085	256	573,003	186	48,118,789	82,476	22,598,572	418,786	87	0	Asia-Pacific	medium	3	1	1
False	obj2015	train	0	78	D. Rossi	City of Glass 2	Dark Matter	27.06.2025	MV202503461	2349	98,6	8,893,114	186,727	7,302,737	5,035,833	121,729	243,268	1,150,321	3,681,990	5,886,327	153	263,601	48712	243	9,165,696	49	42,431,728	34,916	26,818,583	3,119,631	51	0	Latin America	medium	3	3	3
False	obj2016	train	0	89	P. Singh	Silent Protocol 2025	Prime Story	25.08.2025	MV202503463	1144	41,1	11,182,674	154,372	65,807,236	8,489,849	164,010	840,882	141,799	215,534	14,217,381	138	205,188	54528	49	2,144,325	107	27,534,813	2,118	2,251,079	1,865,575	24	0	Latin America	small	4	3	1
False	obj2017	train	0	65	O. Dubois	Thunder Archive	Dark Matter	24.04.2025	MV202503464	575	119,7	2,454,633	157,250	53,076,347	402,197	14,384	1,295,588	70,634	228,641	19,660,027	284	95,932	85263	59	4,796,592	196	40,762,741	26,591	25,022,252	1,239,848	29	0	Latin America	large	2	1	4
False	obj2018	train	0	61	W. Stone	Neon Horizon 2025	Final Chapter	15.01.2025	MV202503475	3378	114	6,646,553	122,822	11,355,312	1,021,804	24,312	1,493,511	1,218,010	2,284,404	13,560,272	383	6,927	87149	54	3,115,993	47	39,471,464	23,890	3,912,387	1,484,812	46	1	Americas	small	2	2	4
False	obj2019	train	0	56	G. Murphy	Hollow Crown 3	New Dawn	30.10.2025	MV202503479	1676	91,5	9,422,215	83,352	5,368,374	3,165,547	99,188	1,173,985	117,908	328,328	8,975,900	390	380,528	9731	244	1,475,207	62	7,533,200	70,773	13,628,015	1,366,628	78	1	Europe	medium	2	3	3
False	obj2020	train	0	84	N. Fischer	Feral Harmony 2025	Open Sky	08.09.2025	MV202503480	701	51,3	13,803,494	178,321	59,713,328	10,319,347	301,963	27,771	3,740,400	5,208,469	9,593,145	236	25,468	41650	145	7,936,887	19	23,513,054	49,386	29,517,918	736,597	35	0	Europe	small	4	4	1
False	obj2021	train	0	89	E. Brooks	Burning Atlas 2025	Chronicles Saga	05.07.2025	MV202503481	2997	55,7	14,208,991	116,120	54,654,831	8,893,554	362,290	1,909,033	1,121,314	2,749,379	1,979,155	52	294,451	14661	204	4,346,635	2	42,280,654	53,559	14,127,756	3,973,254	81	0	Americas	small	4	4	1
False	obj2022	train	0	71	Y. Tanaka	Crimson Archive	Dark Matter	05.03.2025	MV202503482	2413	79,5	33,681,593	147,516	23,636,769	10,569,220	430,654	169,917	356,581	919,963	2,246,370	445	122,184	96880	40	9,864,324	60	46,772,353	14,846	18,527,034	3,720,419	1	0	Asia-Pacific	medium	3	4	3
False	obj2023	train	0	84	P. Singh	Crystal Fault 2025	New Dawn	14.12.2025	MV202503413	525	46,8	4,641,208	52,567	22,399,980	1,344,532	41,140	865,097	250,292	593,175	1,253,425	77	454,332	77467	33	7,856,689	161	36,455,838	75,949	14,758,276	737,409	19	0	Latin America	small	4	2	1
False	obj2024	train	0	35	J. Martinez	Violet Engine 2025	Prime Story	28.06.2025	MV202503414	33	56,6	13,856,752	129,817	71,725,213	10,516,862	422,092	1,566,176	3,426,484	7,547,250	5,971,487	33	260,205	55075	236	2,888,495	182	28,430,493	67,365	3,930,400	2,116,454	95	0	Europe	large	0	4	1
False	obj2025	train	0	38	S. Patel	Shadow Circuit	Legacy Cycle	21.02.2025	MV202503419	4168	76,3	7,052,532	125,354	14,950,523	1,300,983	20,370	1,355,950	2,056,973	5,709,929	2,443,147	84	265,659	21790	106	2,040,516	111	17,060,728	43,772	10,924,078	3,805,072	85	0	Europe	large	0	2	2
False	obj2026	train	0	64	S. Patel	Ember Valley	Legacy Cycle	07.12.2025	MV202503420	4034	42,1	341,698	69,316	20,284,123	25,929	303	1,342,235	17,723	64,672	17,240,598	72	24,787	30036	175	9,855,203	135	46,161,360	25,730	4,423,540	22,024	6	0	Europe	large	2	0	1
False	obj2027	train	0	41	E. Brooks	Deep Current 2025	New Dawn	25.04.2025	MV202503430	407	108,6	11,511,451	178,408	38,389,830	4,193,802	62,625	895,302	2,234,467	3,177,043	1,973,741	91	133,347	30155	125	3,334,006	115	8,975,691	64,596	14,238,402	411,513	45	0	Americas	small	0	3	4
False	obj2028	train	0	47	E. Brooks	Blue Static 2025	Final Chapter	08.05.2025	MV202503431	557	69,6	14,983,266	122,827	76,771,296	2,011,828	38,252	559,583	4,277,060	11,533,258	7,978,554	384	28,221	67296	81	2,618,133	82	38,170,145	75,667	21,738,393	4,034,449	53	0	Americas	small	1	4	2
False	obj2029	train	0	33	Y. Tanaka	Glass Reactor 2	Chronicles Saga	22.02.2025	MV202503432	425	101,5	21,855,334	77,357	75,510,540	4,485,085	90,831	1,001,961	600,841	2,308,796	1,023,734	397	336	64046	105	9,091,549	24	10,968,577	65,922	20,989,352	2,880,471	66	0	Asia-Pacific	medium	0	4	4
False	obj2030	train	0	40	F. Nguyen	Midnight Cartel 2025 2	Final Chapter	21.11.2025	MV202503436	4883	112,4	24,912,025	113,605	25,182,007	1,518,794	43,319	221,736	1,468,686	4,532,970	8,679,075	347	40,439	67834	142	4,119,595	39	19,641,911	66,379	26,254,016	4,887,892	73	1	Asia-Pacific	large	0	4	4
False	obj2031	train	0	32	O. Dubois	Hollow Crown 2025 4	Standalone	17.02.2025	MV202503437	4793	78,5	5,340,604	75,745	10,256,361	1,284,299	26,525	602,819	552,921	1,559,463	10,969,482	241	22,274	31717	153	9,919,499	4	5,243,871	5,294	750,665	2,958,834	90	1	Latin America	large	0	2	3
False	obj2032	train	0	30	E. Brooks	Nova Protocol	Universe Zero	06.06.2025	MV202503448	1443	60,3	1,176,681	131,520	45,800,216	897,106	11,025	959,715	56,399	118,035	8,412,020	203	206,210	70064	144	1,548,393	168	29,994,609	4,531	28,169,580	2,346,088	64	1	Americas	small	0	0	2
False	obj2033	train	0	36	M. Chen	Obsidian Heart	Final Chapter	27.04.2025	MV202503449	924	50,4	18,628,971	115,538	375,762	8,046,063	363,888	271,698	5,219,665	13,208,395	17,736,014	222	422,511	78384	128	2,791,784	17	21,429,328	30,045	26,146,730	158,349	60	0	Asia-Pacific	large	0	4	1
False	obj2034	train	0	37	R. Silva	Obsidian Heart 2025	Chronicles Saga	15.12.2025	MV202503450	3445	89,6	71,246,087	169,690	14,284,661	29,239,353	765,033	385,927	16,171,831	43,340,413	3,949,669	29	413,710	60253	116	4,454,385	85	49,633,623	88,335	16,129,323	2,361,665	96	0	Latin America	large	0	4	3
False	obj2035	train	0	59	Q. Jensen	Ocean of Stars 2025	Prime Story	13.01.2025	MV202503452	2730	68,5	5,805,557	172,384	46,310,698	3,417,574	113,439	955,802	318,989	1,219,891	4,832,636	208	229,402	70075	78	4,162,059	142	23,083,377	57,059	27,703,612	2,238,719	97	0	Americas	medium	2	2	2
False	obj2036	train	0	81	O. Dubois	Binary Sunset	Chronicles Saga	09.06.2025	MV202503455	2580	110,6	1,057,689	116,441	40,731,289	537,692	19,547	313,984	20,331	75,725	676,759	418	420,719	55670	146	7,729,214	45	9,671,317	68,783	9,541,751	4,670,754	57	0	Latin America	large	4	0	4
False	obj2037	train	0	34	L. Nakamura	Echo Chamber	Standalone	30.08.2025	MV202503466	1529	95,6	4,471,525	30,655	64,549,448	1,068,877	47,279	1,289,017	730,045	1,564,574	7,819,989	150	196,936	72091	116	6,624,743	51	37,583,735	53,447	12,564,501	4,193,511	49	0	Americas	small	0	2	3
False	obj2038	train	0	76	Z. Ali	Ghost Frequency 3	Standalone	30.11.2025	MV202503468	920	70,6	6,650,367	2,577	31,943,772	1,244,104	59,329	1,073,544	492,997	1,304,640	14,636,964	191	435,332	60371	70	308,312	163	38,333,906	91,184	8,257,674	2,012,010	19	0	Latin America	small	3	2	2
False	obj2039	train	0	46	Y. Tanaka	Quantum Rain	Standalone	25.10.2025	MV202503469	2153	84,1	378,705	99,963	25,974,522	254,946	8,341	227,773	5,112	9,262	7,856,264	211	68,828	67002	177	6,458,077	43	22,008,738	40,262	24,243,948	923,937	48	0	Asia-Pacific	medium	1	0	3
False	obj2040	train	0	40	G. Murphy	Solar Drift	Open Sky	06.05.2025	MV202503472	1535	51,2	3,320,335	109,117	18,716,922	1,774,114	53,502	454,969	539,295	1,235,180	6,296,291	443	736	25219	268	3,721,174	186	1,228,942	97,731	5,384,914	1,091,143	1	1	Europe	medium	0	1	1
False	obj2041	train	0	81	N. Fischer	Ocean of Stars	Universe Zero	20.06.2025	MV202503473	1857	109,6	788,974	28,343	58,586,972	406,734	19,400	609,828	99,285	292,136	7,444,608	198	391,271	44596	192	1,113,147	165	21,809,005	89,261	28,817,881	266,759	79	1	Europe	small	4	0	4
False	obj2042	train	0	72	M. Chen	Frozen Ledger 2025	Origin Arc	14.07.2025	MV202503474	4165	111	5,274,983	189,405	11,147,470	2,971,360	42,250	1,029,363	206,745	606,851	8,844,264	321	454,155	69030	274	3,840,356	50	32,030,175	90,005	9,370,808	1,253,438	9	0	Asia-Pacific	large	3	2	4
False	obj2043	train	0	82	W. Stone	Lunar Cartography 2025	Origin Arc	13.01.2025	MV202503484	2785	41,9	12,582,841	124,111	7,989,690	2,216,409	91,923	1,034,854	1,891,194	3,422,921	17,759,790	432	91,318	60739	256	7,025,146	183	19,919,798	15,112	748,616	2,996,868	25	0	Americas	small	4	3	1
False	obj2044	train	0	83	T. Kim	Ghost Frequency 2025	Prime Story	13.01.2025	MV202503486	765	42,1	413,322	185,135	67,154,901	316,869	9,082	1,890,084	30,819	51,920	5,831,996	462	170,423	78871	192	6,271,304	81	36,319,906	9,927	24,233,452	1,167,125	59	0	Americas	small	4	0	1
False	obj2045	train	0	51	Z. Ali	Hollow Crown 2025	Origin Arc	06.12.2025	MV202503487	328	72,6	3,121,717	82,539	78,619,821	1,393,961	42,295	1,306,908	784,088	2,216,123	4,185,123	69	399,515	79814	288	3,725,589	196	490,150	13,477	18,812,451	558,713	39	0	Latin America	small	1	1	2
False	obj2046	train	0	82	J. Martinez	Ghost Frequency 2025	Prime Story	31.07.2025	MV202503489	735	20,1	8,597,477	68,938	27,145,358	5,348,261	186,102	693,634	451,264	627,231	18,706,886	136	104,506	87424	212	7,199,725	1	23,543,139	63,899	6,197,255	1,140,408	25	1	Europe	large	4	3	0
False	obj2047	train	0	66	S. Patel	Northern Code	Prime Story	23.11.2025	MV202503491	1507	17,7	2,727,612	96,738	56,231,308	302,806	5,873	748,253	250,131	493,302	16,938,634	447	294,792	82365	174	2,505,366	0	28,073,797	82,894	14,014,923	3,180,504	66	0	Europe	large	2	1	0
False	obj2048	train	0	30	T. Kim	Burning Atlas 2025	New Dawn	08.11.2025	MV202503502	4001	114,4	3,807,458	24,822	58,779,627	1,490,014	63,302	344,570	525,316	1,327,264	3,256,574	129	295,116	7830	167	3,795,374	161	49,702,890	50,447	25,934,973	1,237,867	84	0	Americas	small	0	1	4
False	obj2049	train	0	46	V. Popov	Hyperion Rise	Standalone	04.07.2025	MV202503503	1104	116,1	780,025	98,213	75,609,003	433,330	5,354	1,767,126	72,334	111,074	16,498,730	360	383,488	98407	23	8,722,527	188	43,305,143	9,908	7,161,688	4,667,528	60	0	Latin America	large	1	0	4
False	obj2050	train	0	80	N. Fischer	Broken Compass	Open Sky	21.05.2025	MV202503504	3633	81,1	4,329,700	161,283	52,416,954	1,272,170	13,866	804,585	671,219	1,182,995	13,535,537	275	418,300	52662	214	1,672,185	48	43,939,132	97,134	28,160,070	4,674,608	39	0	Europe	small	3	2	3
False	obj2051	train	0	69	R. Silva	Crystal Fault 2025	Prime Story	14.03.2025	MV202503505	930	67,2	10,893,762	181,807	12,033,828	2,592,441	29,589	1,053,158	1,335,655	2,506,581	4,340,570	474	99,678	77746	203	1,711,308	133	36,304,489	92,440	10,268,937	4,973,306	64	0	Latin America	large	3	3	2
False	obj2052	train	0	90	T. Kim	Northern Code	Universe Zero	28.07.2025	MV202503506	2866	69,3	17,429,211	162,774	41,469,954	13,497,814	354,756	1,700,712	3,370,911	4,092,654	10,333,029	163	245,071	53369	83	210,597	166	33,373,889	50,119	6,950,973	1,713,903	86	0	Americas	small	4	4	2
